Tipo Titulo,Data Vencimento,Data Base,Taxa Compra Manha,Taxa Venda Manha,PU Compra Manha,PU Venda Manha,PU Base Manha,Prazo_anos
Tesouro IPCA+,2045-05-15,2024-10-14,"6,38","6,50","1223,20","1194,85","1194,85",20.583162217659137
Tesouro IPCA+,2026-08-15,2024-10-15,"6,75","6,87","3848,14","3838,63","3838,63",1.8316221765913758
Tesouro IPCA+,2029-05-15,2024-10-15,"6,57","6,69","3247,71","3229,81","3229,81",4.5804243668720055
Tesouro IPCA+,2035-05-15,2024-10-15,"6,40","6,52","2259,05","2231,54","2231,54",10.57905544147844
Tesouro IPCA+,2045-05-15,2024-10-15,"6,42","6,54","1214,33","1186,17","1186,17",20.580424366872005
Tesouro IPCA+,2026-08-15,2024-10-16,"6,81","6,93","3845,84","3836,35","3836,35",1.8288843258042438
Tesouro IPCA+,2029-05-15,2024-10-16,"6,64","6,76","3239,41","3221,57","3221,57",4.577686516084873
Tesouro IPCA+,2035-05-15,2024-10-16,"6,45","6,57","2248,86","2221,49","2221,49",10.576317590691307
Tesouro IPCA+,2045-05-15,2024-10-16,"6,46","6,58","1205,53","1177,59","1177,59",20.577686516084874
Tesouro IPCA+,2026-08-15,2024-10-17,"6,80","6,92","3848,13","3838,65","3838,65",1.8261464750171115
Tesouro IPCA+,2029-05-15,2024-10-17,"6,71","6,83","3231,15","3213,38","3213,38",4.574948665297741
Tesouro IPCA+,2035-05-15,2024-10-17,"6,56","6,68","2225,53","2198,47","2198,47",10.573579739904176
Tesouro IPCA+,2045-05-15,2024-10-17,"6,59","6,71","1176,32","1149,08","1149,08",20.57494866529774
Tesouro IPCA+,2026-08-15,2024-10-18,"6,71","6,83","3856,91","3846,17","3846,17",1.8234086242299794
Tesouro IPCA+,2029-05-15,2024-10-18,"6,64","6,76","3243,19","3224,30","3224,30",4.572210814510609
Tesouro IPCA+,2035-05-15,2024-10-18,"6,51","6,63","2238,18","2210,25","2210,25",10.570841889117043
Tesouro IPCA+,2045-05-15,2024-10-18,"6,54","6,66","1188,54","1160,64","1160,64",20.57221081451061
Tesouro IPCA+,2026-08-15,2024-10-21,"6,74","6,86","3856,58","3847,12","3847,12",1.8151950718685832
Tesouro IPCA+,2029-05-15,2024-10-21,"6,76","6,88","3228,10","3210,37","3210,37",4.563997262149213
Tesouro IPCA+,2035-05-15,2024-10-21,"6,61","6,73","2217,18","2190,25","2190,25",10.562628336755647
Tesouro IPCA+,2045-05-15,2024-10-21,"6,59","6,71","1177,69","1150,43","1150,43",20.56399726214921
Tesouro IPCA+,2026-08-15,2024-10-22,"6,74","6,86","3858,21","3848,77","3848,77",1.8124572210814511
Tesouro IPCA+,2029-05-15,2024-10-22,"6,76","6,88","3229,46","3211,75","3211,75",4.561259411362081
Tesouro IPCA+,2035-05-15,2024-10-22,"6,65","6,77","2209,40","2182,58","2182,58",10.559890485968515
Tesouro IPCA+,2045-05-15,2024-10-22,"6,62","6,74","1171,42","1144,33","1144,33",20.56125941136208
Tesouro IPCA+,2026-08-15,2024-10-23,"6,80","6,92","3855,95","3846,52","3846,52",1.809719370294319
Tesouro IPCA+,2029-05-15,2024-10-23,"6,79","6,91","3226,74","3209,05","3209,05",4.558521560574949
Tesouro IPCA+,2035-05-15,2024-10-23,"6,68","6,80","2203,82","2177,08","2177,08",10.557152635181383
Tesouro IPCA+,2045-05-15,2024-10-23,"6,66","6,78","1162,97","1136,08","1136,08",20.55852156057495
Tesouro IPCA+,2026-08-15,2024-10-24,"6,84","6,96","3855,00","3845,59","3845,59",1.8069815195071868
Tesouro IPCA+,2029-05-15,2024-10-24,"6,84","6,96","3221,31","3203,67","3203,67",4.555783709787817
Tesouro IPCA+,2035-05-15,2024-10-24,"6,76","6,88","2187,50","2160,98","2160,98",10.55441478439425
Tesouro IPCA+,2045-05-15,2024-10-24,"6,72","6,84","1150,17","1123,60","1123,60",20.555783709787818
Tesouro IPCA+,2026-08-15,2024-10-25,"6,65","6,77","3870,86","3860,03","3860,03",1.8042436687200547
Tesouro IPCA+,2029-05-15,2024-10-25,"6,70","6,82","3243,37","3224,44","3224,44",4.553045859000685
Tesouro IPCA+,2035-05-15,2024-10-25,"6,66","6,78","2211,10","2183,49","2183,49",10.55167693360712
Tesouro IPCA+,2045-05-15,2024-10-25,"6,64","6,76","1168,99","1141,55","1141,55",20.553045859000683
Tesouro IPCA+,2026-08-15,2024-10-28,"6,69","6,81","3869,95","3860,49","3860,49",1.7960301163586585
Tesouro IPCA+,2029-05-15,2024-10-28,"6,74","6,86","3239,32","3221,56","3221,56",4.544832306639288
Tesouro IPCA+,2035-05-15,2024-10-28,"6,70","6,82","2203,40","2176,67","2176,67",10.543463381245722
Tesouro IPCA+,2045-05-15,2024-10-28,"6,67","6,79","1162,80","1135,92","1135,92",20.54483230663929
Tesouro IPCA+,2026-08-15,2024-10-29,"6,75","6,87","3867,75","3858,32","3858,32",1.7932922655715264
Tesouro IPCA+,2029-05-15,2024-10-29,"6,78","6,90","3235,27","3217,56","3217,56",4.542094455852156
Tesouro IPCA+,2035-05-15,2024-10-29,"6,76","6,88","2191,43","2164,86","2164,86",10.54072553045859
Tesouro IPCA+,2045-05-15,2024-10-29,"6,75","6,87","1145,64","1119,18","1119,18",20.542094455852155
Tesouro IPCA+,2026-08-15,2024-10-30,"6,86","6,98","3862,36","3852,95","3852,95",1.7905544147843941
Tesouro IPCA+,2029-05-15,2024-10-30,"6,87","6,99","3224,46","3206,82","3206,82",4.539356605065024
Tesouro IPCA+,2035-05-15,2024-10-30,"6,78","6,90","2188,09","2161,58","2161,58",10.537987679671458
Tesouro IPCA+,2045-05-15,2024-10-30,"6,77","6,89","1141,77","1115,40","1115,40",20.539356605065024
Tesouro IPCA+,2026-08-15,2024-10-31,"6,95","7,07","3858,29","3848,90","3848,90",1.787816563997262
Tesouro IPCA+,2029-05-15,2024-10-31,"6,87","6,99","3225,88","3208,25","3208,25",4.5366187542778915
Tesouro IPCA+,2035-05-15,2024-10-31,"6,75","6,87","2195,49","2168,89","2168,89",10.535249828884325
Tesouro IPCA+,2045-05-15,2024-10-31,"6,76","6,88","1144,45","1118,03","1118,03",20.536618754277892
Tesouro IPCA+,2026-08-15,2024-11-01,"6,96","7,08","3860,73","3849,99","3849,99",1.78507871321013
Tesouro IPCA+,2029-05-15,2024-11-01,"6,88","7,00","3227,09","3208,33","3208,33",4.5338809034907595
Tesouro IPCA+,2035-05-15,2024-11-01,"6,73","6,85","2201,53","2174,10","2174,10",10.532511978097194
Tesouro IPCA+,2045-05-15,2024-11-01,"6,77","6,89","1143,17","1116,39","1116,39",20.53388090349076
Tesouro IPCA+,2026-08-15,2024-11-04,"7,03","7,15","3857,99","3848,62","3848,62",1.7768651608487338
Tesouro IPCA+,2029-05-15,2024-11-04,"6,92","7,04","3223,11","3205,52","3205,52",4.525667351129363
Tesouro IPCA+,2035-05-15,2024-11-04,"6,69","6,81","2211,14","2184,36","2184,36",10.524298425735797
Tesouro IPCA+,2045-05-15,2024-11-04,"6,72","6,84","1154,65","1127,99","1127,99",20.525667351129364
Tesouro IPCA+,2026-08-15,2024-11-05,"6,98","7,10","3862,89","3853,54","3853,54",1.7741273100616017
Tesouro IPCA+,2029-05-15,2024-11-05,"6,87","6,99","3231,29","3213,67","3213,67",4.522929500342231
Tesouro IPCA+,2035-05-15,2024-11-05,"6,65","6,77","2220,78","2193,88","2193,88",10.521560574948666
Tesouro IPCA+,2045-05-15,2024-11-05,"6,73","6,85","1152,94","1126,33","1126,33",20.522929500342233
Tesouro IPCA+,2026-08-15,2024-11-06,"7,02","7,14","3862,07","3852,73","3852,73",1.7713894592744694
Tesouro IPCA+,2029-05-15,2024-11-06,"6,90","7,02","3228,66","3211,07","3211,07",4.520191649555099
Tesouro IPCA+,2035-05-15,2024-11-06,"6,69","6,81","2213,05","2186,27","2186,27",10.518822724161533
Tesouro IPCA+,2045-05-15,2024-11-06,"6,77","6,89","1144,67","1118,26","1118,26",20.520191649555098
Tesouro IPCA+,2026-08-15,2024-11-07,"6,98","7,10","3866,33","3857,00","3857,00",1.7686516084873374
Tesouro IPCA+,2029-05-15,2024-11-07,"6,81","6,93","3242,27","3224,61","3224,61",4.517453798767967
Tesouro IPCA+,2035-05-15,2024-11-07,"6,62","6,74","2229,23","2202,25","2202,25",10.516084873374401
Tesouro IPCA+,2045-05-15,2024-11-07,"6,66","6,78","1169,48","1142,49","1142,49",20.517453798767967
Tesouro IPCA+,2026-08-15,2024-11-08,"6,94","7,06","3872,28","3861,56","3861,56",1.7659137577002053
Tesouro IPCA+,2029-05-15,2024-11-08,"6,82","6,94","3243,76","3224,94","3224,94",4.514715947980835
Tesouro IPCA+,2035-05-15,2024-11-08,"6,63","6,75","2229,00","2201,23","2201,23",10.513347022587268
Tesouro IPCA+,2045-05-15,2024-11-08,"6,66","6,78","1170,50","1143,07","1143,07",20.514715947980836
Tesouro IPCA+,2026-08-15,2024-11-11,"6,87","6,99","3878,44","3869,12","3869,12",1.757700205338809
Tesouro IPCA+,2029-05-15,2024-11-11,"6,79","6,91","3249,26","3231,59","3231,59",4.506502395619439
Tesouro IPCA+,2035-05-15,2024-11-11,"6,56","6,68","2245,29","2218,12","2218,12",10.505133470225873
Tesouro IPCA+,2045-05-15,2024-11-11,"6,59","6,71","1186,78","1159,38","1159,38",20.50650239561944
Tesouro IPCA+,2026-08-15,2024-11-12,"6,88","7,00","3879,53","3870,22","3870,22",1.754962354551677
Tesouro IPCA+,2029-05-15,2024-11-12,"6,81","6,93","3247,98","3230,33","3230,33",4.503764544832307
Tesouro IPCA+,2035-05-15,2024-11-12,"6,60","6,72","2237,49","2210,43","2210,43",10.50239561943874
Tesouro IPCA+,2045-05-15,2024-11-12,"6,63","6,75","1178,26","1151,06","1151,06",20.503764544832308
Tesouro IPCA+,2026-08-15,2024-11-13,"7,05","7,17","3870,55","3861,26","3861,26",1.7522245037645447
Tesouro IPCA+,2029-05-15,2024-11-13,"6,94","7,06","3231,87","3214,32","3214,32",4.501026694045175
Tesouro IPCA+,2035-05-15,2024-11-13,"6,76","6,88","2203,74","2177,13","2177,13",10.499657768651609
Tesouro IPCA+,2045-05-15,2024-11-13,"6,79","6,91","1143,32","1116,97","1116,97",20.501026694045173
Tesouro IPCA+,2026-08-15,2024-11-14,"7,07","7,19","3871,85","3861,77","3861,77",1.7494866529774127
Tesouro IPCA+,2029-05-15,2024-11-14,"6,93","7,05","3235,33","3217,11","3217,11",4.498288843258043
Tesouro IPCA+,2035-05-15,2024-11-14,"6,69","6,81","2220,29","2193,02","2193,02",10.496919917864476
Tesouro IPCA+,2045-05-15,2024-11-14,"6,69","6,81","1166,10","1138,97","1138,97",20.49828884325804
Tesouro IPCA+,2026-08-15,2024-11-18,"7,15","7,27","3868,17","3859,34","3859,34",1.7385352498288844
Tesouro IPCA+,2029-05-15,2024-11-18,"6,94","7,06","3235,07","3217,90","3217,90",4.487337440109514
Tesouro IPCA+,2035-05-15,2024-11-18,"6,75","6,87","2208,06","2181,64","2181,64",10.485968514715948
Tesouro IPCA+,2045-05-15,2024-11-18,"6,76","6,88","1151,00","1124,60","1124,60",20.487337440109513
Tesouro IPCA+,2026-08-15,2024-11-19,"7,17","7,29","3868,52","3859,44","3859,44",1.7357973990417521
Tesouro IPCA+,2029-05-15,2024-11-19,"6,88","7,00","3244,46","3227,02","3227,02",4.484599589322382
Tesouro IPCA+,2035-05-15,2024-11-19,"6,67","6,79","2226,24","2199,46","2199,46",10.483230663928817
Tesouro IPCA+,2045-05-15,2024-11-19,"6,68","6,80","1169,17","1142,26","1142,26",20.484599589322382
Tesouro IPCA+,2026-08-15,2024-11-21,"7,08","7,20","3875,46","3866,65","3866,65",1.730321697467488
Tesouro IPCA+,2029-05-15,2024-11-21,"6,92","7,04","3240,17","3222,98","3222,98",4.479123887748118
Tesouro IPCA+,2035-05-15,2024-11-21,"6,70","6,82","2220,46","2193,92","2193,92",10.477754962354553
Tesouro IPCA+,2045-05-15,2024-11-21,"6,66","6,78","1174,02","1147,08","1147,08",20.479123887748116
Tesouro IPCA+,2026-08-15,2024-11-22,"6,90","7,02","3888,55","3879,20","3879,20",1.727583846680356
Tesouro IPCA+,2029-05-15,2024-11-22,"6,82","6,94","3255,18","3237,48","3237,48",4.476386036960986
Tesouro IPCA+,2035-05-15,2024-11-22,"6,60","6,72","2243,27","2216,14","2216,14",10.47501711156742
Tesouro IPCA+,2045-05-15,2024-11-22,"6,58","6,70","1192,64","1165,10","1165,10",20.476386036960985
Tesouro IPCA+,2026-08-15,2024-11-25,"6,99","7,11","3884,25","3875,46","3875,46",1.7193702943189597
Tesouro IPCA+,2029-05-15,2024-11-25,"6,86","6,98","3250,86","3233,65","3233,65",4.468172484599589
Tesouro IPCA+,2035-05-15,2024-11-25,"6,65","6,77","2233,08","2206,40","2206,40",10.466803559206022
Tesouro IPCA+,2045-05-15,2024-11-25,"6,63","6,75","1181,69","1154,58","1154,58",20.468172484599588
Tesouro IPCA+,2026-08-15,2024-11-26,"7,01","7,13","3884,32","3875,54","3875,54",1.7166324435318274
Tesouro IPCA+,2029-05-15,2024-11-26,"6,85","6,97","3253,30","3236,09","3236,09",4.465434633812457
Tesouro IPCA+,2035-05-15,2024-11-26,"6,64","6,76","2235,98","2209,27","2209,27",10.464065708418891
Tesouro IPCA+,2045-05-15,2024-11-26,"6,60","6,72","1188,86","1161,58","1161,58",20.465434633812457
Tesouro IPCA+,2026-08-15,2024-11-27,"7,07","7,19","3883,93","3875,02","3875,02",1.7138945927446954
Tesouro IPCA+,2029-05-15,2024-11-27,"6,95","7,07","3242,63","3225,37","3225,37",4.462696783025325
Tesouro IPCA+,2035-05-15,2024-11-27,"6,75","6,87","2214,03","2187,52","2187,52",10.461327857631758
Tesouro IPCA+,2045-05-15,2024-11-27,"6,67","6,79","1174,09","1147,12","1147,12",20.462696783025326
Tesouro IPCA+,2026-08-15,2024-11-28,"7,21","7,33","3876,78","3867,89","3867,89",1.7111567419575633
Tesouro IPCA+,2029-05-15,2024-11-28,"7,11","7,23","3222,50","3205,37","3205,37",4.459958932238193
Tesouro IPCA+,2035-05-15,2024-11-28,"6,90","7,02","2182,78","2156,68","2156,68",10.458590006844627
Tesouro IPCA+,2045-05-15,2024-11-28,"6,76","6,88","1154,55","1128,06","1128,06",20.459958932238195
Tesouro IPCA+,2026-08-15,2024-11-29,"7,39","7,51","3868,09","3858,38","3858,38",1.7084188911704312
Tesouro IPCA+,2029-05-15,2024-11-29,"7,37","7,49","3190,13","3172,49","3172,49",4.457221081451061
Tesouro IPCA+,2035-05-15,2024-11-29,"7,12","7,24","2137,97","2111,98","2111,98",10.455852156057494
Tesouro IPCA+,2045-05-15,2024-11-29,"6,97","7,09","1110,00","1084,34","1084,34",20.45722108145106
Tesouro IPCA+,2026-08-15,2024-12-02,"7,31","7,43","3874,50","3865,64","3865,64",1.700205338809035
Tesouro IPCA+,2029-05-15,2024-12-02,"7,16","7,28","3219,05","3201,96","3201,96",4.4490075290896645
Tesouro IPCA+,2035-05-15,2024-12-02,"6,88","7,00","2189,15","2162,99","2162,99",10.447638603696099
Tesouro IPCA+,2045-05-15,2024-12-02,"6,75","6,87","1157,86","1131,30","1131,30",20.449007529089666
Tesouro IPCA+,2026-08-15,2024-12-03,"7,22","7,34","3881,51","3872,66","3872,66",1.6974674880219027
Tesouro IPCA+,2029-05-15,2024-12-03,"7,08","7,20","3230,89","3213,75","3213,75",4.446269678302532
Tesouro IPCA+,2035-05-15,2024-12-03,"6,84","6,96","2198,49","2172,22","2172,22",10.444900752908966
Tesouro IPCA+,2045-05-15,2024-12-03,"6,72","6,84","1164,92","1138,20","1138,20",20.44626967830253
Tesouro IPCA+,2026-08-15,2024-12-04,"7,37","7,49","3873,87","3865,04","3865,04",1.6947296372347707
Tesouro IPCA+,2029-05-15,2024-12-04,"7,22","7,34","3213,60","3196,57","3196,57",4.4435318275154
Tesouro IPCA+,2035-05-15,2024-12-04,"6,98","7,10","2169,64","2143,75","2143,75",10.442162902121835
Tesouro IPCA+,2045-05-15,2024-12-04,"6,87","6,99","1132,57","1106,62","1106,62",20.4435318275154
Tesouro IPCA+,2026-08-15,2024-12-05,"7,42","7,54","3872,35","3863,54","3863,54",1.6919917864476386
Tesouro IPCA+,2029-05-15,2024-12-05,"7,13","7,25","3226,73","3209,64","3209,64",4.440793976728268
Tesouro IPCA+,2035-05-15,2024-12-05,"6,85","6,97","2197,99","2171,75","2171,75",10.439425051334702
Tesouro IPCA+,2045-05-15,2024-12-05,"6,76","6,88","1156,94","1130,42","1130,42",20.44079397672827
Tesouro IPCA+,2026-08-15,2024-12-06,"7,63","7,75","3862,04","3852,42","3852,42",1.6892539356605065
Tesouro IPCA+,2029-05-15,2024-12-06,"7,27","7,39","3210,21","3192,52","3192,52",4.438056125941136
Tesouro IPCA+,2035-05-15,2024-12-06,"6,93","7,05","2182,30","2155,80","2155,80",10.43668720054757
Tesouro IPCA+,2045-05-15,2024-12-06,"6,83","6,95","1142,31","1115,91","1115,91",20.438056125941138
Tesouro IPCA+,2026-08-15,2024-12-09,"7,75","7,87","3856,39","3847,63","3847,63",1.68104038329911
Tesouro IPCA+,2029-05-15,2024-12-09,"7,38","7,50","3197,04","3180,14","3180,14",4.42984257357974
Tesouro IPCA+,2035-05-15,2024-12-09,"6,93","7,05","2183,12","2157,09","2157,09",10.428473648186174
Tesouro IPCA+,2045-05-15,2024-12-09,"6,83","6,95","1142,74","1116,57","1116,57",20.42984257357974
Tesouro IPCA+,2026-08-15,2024-12-10,"7,71","7,83","3862,35","3853,52","3853,52",1.678302532511978
Tesouro IPCA+,2029-05-15,2024-12-10,"7,30","7,42","3210,42","3193,41","3193,41",4.427104722792608
Tesouro IPCA+,2035-05-15,2024-12-10,"6,88","7,00","2195,68","2169,46","2169,46",10.425735797399042
Tesouro IPCA+,2045-05-15,2024-12-10,"6,76","6,88","1159,08","1132,50","1132,50",20.427104722792606
Tesouro IPCA+,2026-08-15,2024-12-11,"7,64","7,76","3868,18","3859,36","3859,36",1.675564681724846
Tesouro IPCA+,2029-05-15,2024-12-11,"7,28","7,40","3214,36","3197,34","3197,34",4.424366872005476
Tesouro IPCA+,2035-05-15,2024-12-11,"6,80","6,92","2213,64","2187,19","2187,19",10.42299794661191
Tesouro IPCA+,2045-05-15,2024-12-11,"6,72","6,84","1168,38","1141,59","1141,59",20.424366872005475
Tesouro IPCA+,2026-08-15,2024-12-12,"7,69","7,81","3866,83","3858,02","3858,02",1.672826830937714
Tesouro IPCA+,2029-05-15,2024-12-12,"7,13","7,25","3235,43","3218,31","3218,31",4.421629021218344
Tesouro IPCA+,2035-05-15,2024-12-12,"6,63","6,75","2251,30","2224,39","2224,39",10.420260095824778
Tesouro IPCA+,2045-05-15,2024-12-12,"6,57","6,69","1202,67","1175,06","1175,06",20.421629021218344
Tesouro IPCA+,2026-08-15,2024-12-13,"8,15","8,27","3842,49","3832,45","3832,45",1.6700889801505818
Tesouro IPCA+,2029-05-15,2024-12-13,"7,46","7,58","3194,55","3176,61","3176,61",4.418891170431212
Tesouro IPCA+,2035-05-15,2024-12-13,"6,82","6,94","2211,81","2184,69","2184,69",10.417522245037645
Tesouro IPCA+,2045-05-15,2024-12-13,"6,74","6,86","1165,24","1138,15","1138,15",20.418891170431213
Tesouro IPCA+,2026-08-15,2024-12-16,"8,19","8,31","3842,11","3833,08","3833,08",1.6618754277891854
Tesouro IPCA+,2029-05-15,2024-12-16,"7,61","7,73","3176,70","3159,69","3159,69",4.4106776180698155
Tesouro IPCA+,2035-05-15,2024-12-16,"7,08","7,20","2157,93","2132,07","2132,07",10.40930869267625
Tesouro IPCA+,2045-05-15,2024-12-16,"7,00","7,12","1109,65","1084,19","1084,19",20.410677618069816
Tesouro IPCA+,2026-08-15,2024-12-17,"8,34","8,46","3835,31","3826,30","3826,30",1.6591375770020533
Tesouro IPCA+,2029-05-15,2024-12-17,"7,78","7,90","3156,44","3139,56","3139,56",4.407939767282683
Tesouro IPCA+,2035-05-15,2024-12-17,"7,28","7,40","2117,72","2092,38","2092,38",10.406570841889117
Tesouro IPCA+,2045-05-15,2024-12-17,"7,23","7,35","1062,87","1038,53","1038,53",20.407939767282684
Tesouro IPCA+,2026-08-15,2024-12-18,"8,27","8,39","3841,39","3832,39","3832,39",1.6563997262149213
Tesouro IPCA+,2029-05-15,2024-12-18,"7,67","7,79","3172,11","3155,16","3155,16",4.405201916495551
Tesouro IPCA+,2035-05-15,2024-12-18,"7,16","7,28","2143,38","2117,72","2117,72",10.403832991101986
Tesouro IPCA+,2045-05-15,2024-12-18,"7,08","7,20","1093,99","1068,92","1068,92",20.40520191649555
Tesouro IPCA+,2026-08-15,2024-12-19,"8,68","8,80","3819,59","3810,62","3810,62",1.6536618754277892
Tesouro IPCA+,2029-05-15,2024-12-19,"8,25","8,37","3100,26","3083,72","3083,72",4.402464065708419
Tesouro IPCA+,2035-05-15,2024-12-19,"7,52","7,64","2071,41","2046,67","2046,67",10.401095140314853
Tesouro IPCA+,2045-05-15,2024-12-19,"7,34","7,46","1042,00","1018,18","1018,18",20.40246406570842
Tesouro IPCA+,2026-08-15,2024-12-20,"8,15","8,27","3853,93","3843,38","3843,38",1.6509240246406571
Tesouro IPCA+,2029-05-15,2024-12-20,"7,81","7,93","3158,63","3140,51","3140,51",4.399726214921286
Tesouro IPCA+,2035-05-15,2024-12-20,"7,20","7,32","2138,04","2111,61","2111,61",10.39835728952772
Tesouro IPCA+,2045-05-15,2024-12-20,"7,09","7,21","1093,40","1067,92","1067,92",20.399726214921287
Tesouro IPCA+,2026-08-15,2024-12-23,"8,05","8,17","3864,49","3852,76","3852,76",1.6427104722792607
Tesouro IPCA+,2029-05-15,2024-12-23,"7,79","7,91","3164,99","3145,91","3145,91",4.39151266255989
Tesouro IPCA+,2035-05-15,2024-12-23,"7,45","7,57","2089,71","2063,34","2063,34",10.390143737166325
Tesouro IPCA+,2045-05-15,2024-12-23,"7,27","7,39","1058,04","1033,14","1033,14",20.39151266255989
Tesouro IPCA+,2026-08-15,2024-12-26,"8,13","8,25","3861,81","3852,86","3852,86",1.6344969199178645
Tesouro IPCA+,2029-05-15,2024-12-26,"7,76","7,88","3170,40","3153,53","3153,53",4.383299110198494
Tesouro IPCA+,2035-05-15,2024-12-26,"7,42","7,54","2096,76","2071,74","2071,74",10.381930184804927
Tesouro IPCA+,2045-05-15,2024-12-26,"7,18","7,30","1076,70","1052,07","1052,07",20.383299110198493
Tesouro IPCA+,2026-08-15,2024-12-27,"7,94","8,06","3876,41","3865,88","3865,88",1.6317590691307324
Tesouro IPCA+,2029-05-15,2024-12-27,"7,62","7,74","3191,21","3172,96","3172,96",4.380561259411362
Tesouro IPCA+,2035-05-15,2024-12-27,"7,32","7,44","2118,87","2092,73","2092,73",10.379192334017796
Tesouro IPCA+,2045-05-15,2024-12-27,"7,12","7,24","1089,94","1064,57","1064,57",20.380561259411362
Tesouro IPCA+,2026-08-15,2024-12-30,"8,00","8,12","3875,62","3864,26","3864,26",1.623545516769336
Tesouro IPCA+,2029-05-15,2024-12-30,"7,81","7,93","3169,06","3150,28","3150,28",4.372347707049966
Tesouro IPCA+,2035-05-15,2024-12-30,"7,52","7,64","2079,98","2053,95","2053,95",10.3709787816564
Tesouro IPCA+,2045-05-15,2024-12-30,"7,27","7,39","1060,18","1035,33","1035,33",20.372347707049965
Tesouro IPCA+,2026-08-15,2025-01-02,"7,97","8,09","3879,21","3870,41","3870,41",1.6153319644079398
Tesouro IPCA+,2029-05-15,2025-01-02,"7,87","7,99","3162,94","3146,25","3146,25",4.3641341546885695
Tesouro IPCA+,2035-05-15,2025-01-02,"7,61","7,73","2063,09","2038,60","2038,60",10.362765229295004
Tesouro IPCA+,2045-05-15,2025-01-02,"7,33","7,45","1048,72","1024,80","1024,80",20.36413415468857
Tesouro IPCA+,2026-08-15,2025-01-03,"7,88","8,00","3887,63","3877,48","3877,48",1.6125941136208077
Tesouro IPCA+,2029-05-15,2025-01-03,"7,70","7,82","3187,18","3169,28","3169,28",4.361396303901437
Tesouro IPCA+,2035-05-15,2025-01-03,"7,48","7,60","2090,61","2065,06","2065,06",10.360027378507871
Tesouro IPCA+,2045-05-15,2025-01-03,"7,19","7,31","1077,65","1052,68","1052,68",20.361396303901437
Tesouro IPCA+,2026-08-15,2025-01-06,"7,70","7,82","3899,90","3891,11","3891,11",1.6043805612594113
Tesouro IPCA+,2029-05-15,2025-01-06,"7,64","7,76","3196,36","3179,52","3179,52",4.353182751540041
Tesouro IPCA+,2035-05-15,2025-01-06,"7,48","7,60","2091,57","2066,74","2066,74",10.351813826146476
Tesouro IPCA+,2045-05-15,2025-01-06,"7,18","7,30","1080,17","1055,52","1055,52",20.35318275154004
Tesouro IPCA+,2026-08-15,2025-01-07,"7,61","7,73","3906,95","3898,16","3898,16",1.6016427104722792
Tesouro IPCA+,2029-05-15,2025-01-07,"7,62","7,74","3200,41","3183,57","3183,57",4.350444900752909
Tesouro IPCA+,2035-05-15,2025-01-07,"7,46","7,58","2096,54","2071,66","2071,66",10.349075975359343
Tesouro IPCA+,2045-05-15,2025-01-07,"7,18","7,30","1080,66","1055,99","1055,99",20.35044490075291
Tesouro IPCA+,2026-08-15,2025-01-08,"7,65","7,77","3906,44","3897,67","3897,67",1.5989048596851472
Tesouro IPCA+,2029-05-15,2025-01-08,"7,76","7,88","3184,01","3167,27","3167,27",4.347707049965777
Tesouro IPCA+,2035-05-15,2025-01-08,"7,60","7,72","2069,62","2045,09","2045,09",10.346338124572211
Tesouro IPCA+,2045-05-15,2025-01-08,"7,25","7,37","1066,96","1042,63","1042,63",20.347707049965777
Tesouro IPCA+,2026-08-15,2025-01-09,"7,55","7,67","3914,05","3905,29","3905,29",1.596167008898015
Tesouro IPCA+,2029-05-15,2025-01-09,"7,67","7,79","3196,99","3180,19","3180,19",4.344969199178645
Tesouro IPCA+,2035-05-15,2025-01-09,"7,48","7,60","2094,46","2069,62","2069,62",10.343600273785079
Tesouro IPCA+,2045-05-15,2025-01-09,"7,20","7,32","1077,55","1052,98","1052,98",20.344969199178646
Tesouro IPCA+,2026-08-15,2025-01-10,"7,73","7,85","3906,11","3896,09","3896,09",1.593429158110883
Tesouro IPCA+,2029-05-15,2025-01-10,"7,76","7,88","3187,52","3169,75","3169,75",4.342231348391513
Tesouro IPCA+,2035-05-15,2025-01-10,"7,50","7,62","2091,76","2066,29","2066,29",10.340862422997947
Tesouro IPCA+,2045-05-15,2025-01-10,"7,25","7,37","1068,10","1043,41","1043,41",20.34223134839151
Tesouro IPCA+,2026-08-15,2025-01-13,"7,77","7,89","3905,62","3896,92","3896,92",1.5852156057494866
Tesouro IPCA+,2029-05-15,2025-01-13,"7,78","7,90","3186,46","3169,77","3169,77",4.334017796030117
Tesouro IPCA+,2035-05-15,2025-01-13,"7,54","7,66","2084,73","2060,05","2060,05",10.33264887063655
Tesouro IPCA+,2045-05-15,2025-01-13,"7,32","7,44","1054,57","1030,56","1030,56",20.334017796030118
Tesouro IPCA+,2026-08-15,2025-01-14,"7,77","7,89","3907,43","3898,75","3898,75",1.5824777549623545
Tesouro IPCA+,2029-05-15,2025-01-14,"7,79","7,91","3186,67","3169,99","3169,99",4.331279945242985
Tesouro IPCA+,2035-05-15,2025-01-14,"7,59","7,71","2075,76","2051,20","2051,20",10.329911019849419
Tesouro IPCA+,2045-05-15,2025-01-14,"7,38","7,50","1043,20","1019,45","1019,45",20.331279945242983
Tesouro IPCA+,2026-08-15,2025-01-15,"7,76","7,88","3909,22","3901,15","3901,15",1.5797399041752225
Tesouro IPCA+,2029-05-15,2025-01-15,"7,69","7,81","3200,38","3184,13","3184,13",4.328542094455853
